STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,4/27/2014,0,",,S",25.1,"H,,S",29.3,",,S",18,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,4/28/2014,0.5,",,S",22.7,"H,,S",,,18.2,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,4/29/2014,0,",,S",24.6,"H,,S",28.6,",,S",15.8,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,4/30/2014,,,24.6,"H,,S",30.1,",,S",15.6,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/1/2014,,,24.3,"H,,S",30,",,S",17.7,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/2/2014,,,24.2,"H,,S",30,",,S",17,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/3/2014,,,24.9,"H,,S",30,",,S",18.5,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/4/2014,,,26.9,"H,,S",30.3,",,S",17.9,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/5/2014,,,27,"H,,S",30.6,",,S",,
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/6/2014,,,24.5,"H,,S",26.8,",,S",,
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/7/2014,0.8,",,S",25.3,"H,,S",28.5,",,S",17.8,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/8/2014,0,",,S",22.9,"H,,S",29.4,",,S",17,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/9/2014,,,24.8,"H,,S",,,15.8,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/10/2014,,,24.7,"H,,S",29.6,",,S",16.5,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/11/2014,,,25.2,"H,,S",30,",,S",17.3,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/12/2014,,,26,"H,,S",30.7,",,S",19.3,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/14/2014,,,23.2,"H,,S",26.9,",,S",15.9,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/15/2014,,,24.3,"H,,S",28.5,",,S",15.8,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/16/2014,,,25.2,"H,,S",28.9,",,S",16.2,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/17/2014,,,22.7,"H,,S",30.3,",,S",16.6,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/18/2014,,,22.2,"H,,S",25.3,",,S",18.6,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/19/2014,,,22.9,"H,,S",26.2,",,S",15.5,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/20/2014,,,22.4,"H,,S",27.5,",,S",13.7,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/22/2014,0,",,S",21.7,"H,,S",24.6,",,S",17.9,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/23/2014,2,",,S",23.3,"H,,S",27,",,S",15.1,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/24/2014,0,",,S",23.2,"H,,S",26.6,",,S",17.6,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/25/2014,,,24.4,"H,,S",27.9,",,S",16.3,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/26/2014,,,24.5,"H,,S",30.8,",,S",16.7,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/27/2014,,,23.3,"H,,S",29.2,",,S",,
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/28/2014,,,24.6,"H,,S",28,",,S",15.3,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/29/2014,,,24.8,"H,,S",28.1,",,S",17.4,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/30/2014,,,26.4,"H,,S",30,",,S",,
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,6/2/2014,,,25.5,"H,,S",29.1,",,S",16.5,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,6/3/2014,,,24.6,"H,,S",,,18.5,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,6/4/2014,,,25.1,"H,,S",30,",,S",,
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,6/6/2014,,,21.2,"H,,S",24.3,",,S",,
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,6/7/2014,,,21.6,"H,,S",,,13.5,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,6/9/2014,,,25.1,"H,,S",,,,
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,6/10/2014,,,23.3,"H,,S",28.9,",,S",15.4,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,6/11/2014,2,",,S",22.3,"H,,S",,,16.5,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,6/12/2014,0,",,S",21.8,"H,,S",24.9,",,S",15.2,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,6/13/2014,,,21.7,"H,,S",,,14.9,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,6/14/2014,1,",,S",21.4,"H,,S",24,",,S",16.1,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,6/15/2014,2,",,S",23.8,"H,,S",,,14.2,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,6/16/2014,0,",,S",22.7,"H,,S",27.4,",,S",16,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,6/17/2014,,,22.9,"H,,S",26.3,",,S",15.8,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,6/18/2014,,,23.8,"H,,S",28.2,",,S",16.9,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,6/19/2014,,,25.1,"H,,S",,,14.9,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,6/20/2014,,,22.5,"H,,S",,,17.3,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,6/23/2014,,,22.8,"H,,S",27.2,",,S",13.7,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,6/24/2014,,,22.3,"H,,S",27.5,",,S",,
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,6/25/2014,,,23.2,"H,,S",,,15.3,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,6/26/2014,,,24.3,"H,,S",28.4,",,S",16.2,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,6/27/2014,,,24.6,"H,,S",30,",,S",16,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,6/28/2014,,,23.8,"H,,S",27,",,S",16.6,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,6/29/2014,,,22.7,"H,,S",26.4,",,S",16.6,",,S"
